human.External.Gene.Name	human.Ensembl.Gene.ID	danos_gene	LA_E14.5.norm.	LV_E14.5.norm.	RA_E14.5.norm.	RV_E14.5.norm.	LA_E14.5.reads.	LV_E14.5.reads.	RA_E14.5.reads.	RV_E14.5.reads.	e14.5_mean	e14.5_rank	Brain_E9.5.norm.	Brain_E9.5.reads.	brain_fpkm	brain_rank
RIC8A	ENSG00000177963	Ric8	25.0033331245803	22.2567732130196	25.7100167959544	24.8429860388708	319	273	341	316	24.4532772931063	64.4139027714675	37.7472816593728	651	12.7223733263811	70.2691958200818
GAB2	ENSG00000033327	Gab2	15.5976905698793	18.180441122723	15.9839400608279	18.7894736180067	199	223	212	239	17.1378863428592	56.4459336665152	28.2379818250608	487	4.7000635527731	50.5679236710586
OR2A12	ENSG00000221858	Olfr446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMAN1L	ENSG00000140506	slamp	0.156760709245018	0	0.301583774732603	0	2	0	4	0	0.114586120994405	17.6510676965016	0.811769498051028	14	0.52678098510774	28.8618809631985
SCEL	ENSG00000136155	Scel	0.313521418490035	0	0.678563493148356	0	4	0	9	0	0.248021227909598	21.3255338482508	0.231934142300294	4	0.0745050248314468	17.3898228078146
DDHD1	ENSG00000100523	Ddhd1	22.9654439043951	18.9141808989763	24.5790776407071	18.0819202181654	293	232	326	230	21.135155665561	60.94956837801	23.0774471588792	398	4.13722609517375	48.5915492957746
CRYBB2	ENSG00000244752	Crybb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FMNL3	ENSG00000161791	Fmnl3	35.3495399347515	39.866527843101	31.515504459557	35.3776699920628	451	489	418	450	35.5273105573681	73.0747387551113	42.7918492544042	738	9.70556798693676	64.1299409359382
CD276	ENSG00000103855	Cd276	25.1600938338253	33.5074497822383	25.1822451901723	31.0537325485885	321	411	334	395	28.7258803387061	68.2303498409814	96.3686361257721	1662	29.238057076994	87.1876419809178
TTC3	ENSG00000182670	Ttc3	247.368399188638	214.333541307797	252.95339105697	193.397929289943	3156	2629	3355	2460	227.013315210837	97.0297592003635	599.433790775109	10338	47.1549552214529	93.139482053612
MOB4	ENSG00000115540	Mobkl3	89.5103649789051	90.657625688197	98.3163105628285	94.3404533121675	1142	1112	1304	1200	93.2061886355245	90.3964107223989	125.882255733484	2171	44.5443226233135	92.5885960926851
RHBDF2	ENSG00000129667	Rhbdf2	11.2867710656413	17.5282279882755	11.3093915524726	13.7579827746911	144	215	150	175	13.4705933452701	51.879827351204	13.8580650024426	239	2.7699510298706	43.2871422080872
APOD	ENSG00000189058	Apod	0.0783803546225088	0.244579925417798	0.0753959436831507	0.0786170444268063	1	3	1	1	0.119243317037566	18.3382553384825	2.43530849415309	42	1.30789929868587	35.8189459336665
DYNLT1	ENSG00000146425	Dynlt1echr17+	92.0185363268254	79.5700024025901	95.7528484776013	90.2523670019736	1174	976	1270	1148	89.3984385522476	89.9591094956838	191.693568611193	3306	250.907812318315	99.437755565652
ZNF334	ENSG00000198185	Zfp334	23.1222046136401	19.321814108006	23.5989303728262	18.0819202181654	295	237	313	230	21.0312173281594	60.8019082235348	154.584105843146	2666	30.7141080554631	87.9429804634257
CCDC141	ENSG00000163492	Ccdc141	253.168545430704	129.627360471433	278.512615965559	115.802906440686	3230	1590	3694	1473	194.277857077096	96.2517037710132	7.24794194688418	125	1.02720265687134	33.905043162199
FSCB	ENSG00000189139	Fscb	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOCS4	ENSG00000180008	Socs4	6.34880872442322	5.78839156822121	3.54360935310808	4.16670335462073	81	71	47	53	4.96187825009331	39.4990913221263	15.4236204629695	266	7.16045518243709	58.2292139936392
DNAJC6	ENSG00000116675	Dnajc6	0.0783803546225088	0.733739776253393	0.301583774732603	0.471702266560838	1	9	4	6	0.396351543042336	23.7278509768287	3.13111092105397	54	0.559526612053962	29.2878237164925
DNAJB9	ENSG00000128590	Dnajb9	21.0843153934549	20.7077670187069	19.8291331886686	16.9812815961902	269	254	263	216	19.6506242992551	59.3820990458882	12.3504930774906	213	6.62224829892257	56.5197637437528
CEP135	ENSG00000174799	Cep135	10.8948692925287	14.0225823906204	13.1942901445514	12.6573441527158	139	172	175	161	12.6922714951041	50.8518855065879	41.5162114717526	716	7.81408083413375	59.8023625624716
SLC25A30	ENSG00000174032	Slc25a30	15.8328316337468	24.4579925417798	14.5514171308481	22.5630917504934	202	300	193	287	19.351333264217	59.0583825533848	31.3690927461147	541	14.422571377524	73.0917764652431
CHD1	ENSG00000153922	Chd1	38.7198951835194	40.5187409775485	40.1106420394362	37.8147983692938	494	497	532	481	39.2910191424495	75.3009995456611	264.57887282906	4563	29.9568470141599	87.5283961835529
KATNAL2	ENSG00000167216	Katnal2	4.31091950423799	4.48396529932629	3.09123369100918	4.00946926576712	55	55	41	51	3.97389694008515	37.6817355747388	11.2488059015643	194	3.22500169196224	45.0420263516583
SPPL3	ENSG00000157837	Sppl3	60.1177319954643	60.9819280708375	72.0031262174089	61.0068264752017	767	748	955	776	63.5274031897281	84.9102680599727	139.218468915751	2401	49.4208267361558	93.5711040436165
E2F3	ENSG00000112242	E2F3	34.9576381616389	44.1874398588154	38.6027231657731	39.0726710801227	446	542	512	497	39.2051180665875	75.261244888687	121.765424707654	2100	179.595021692705	99.0231712857792
MRPL22	ENSG00000082515	Mrpl22	24.8465724153353	30.5724906772247	24.7298695280734	29.0096893934915	317	375	328	369	27.2896555035312	67.1058609722853	12.640410755366	218	16.9897994023737	76.6299409359382
EDRF1	ENSG00000107938	2700050L05Rik	10.8164889379062	14.5932688832619	15.0791887366301	13.9938339079715	138	179	200	178	13.6206951164424	52.112676056338	58.8532886086996	1015	11.0253444377481	67.2024079963653
TMEM246	ENSG00000165152	2810432L12Rik	46.0092681634127	32.9367632895967	40.1106420394362	34.5914995477948	587	404	532	440	38.4120432600601	74.7841890049977	10.7849376169637	186	3.61546685114439	46.4845524761472
CCNH	ENSG00000134480	Ccnh	28.1385473094807	25.1102056762272	31.1385247411412	25.4719223942852	359	308	413	324	27.4648000302836	67.24784189005	33.920368311418	585	12.6899993682821	70.2294411631077
ELK1	ENSG00000126767	Elk1	24.6898117060903	22.3382998548255	29.027438318013	25.3146883054316	315	274	385	322	25.3425595460901	65.2941844616084	36.7035780190215	633	6.83111446473506	57.1104043616538
CEL	ENSG00000170835	Cel	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKM	ENSG00000067225	Pkm2	763.424654023236	987.613738837067	788.716966869439	1056.06275778529	9740	12114	10461	13433	898.954529378758	99.6592457973648	646.458438126494	11149	206.470277268123	99.244661517492
CDK6	ENSG00000105810	Cdk6	4.15415879499297	4.32091201571442	3.24202557837548	3.38053291035267	53	53	43	43	3.77440732485888	37.335302135393	7.13197487573404	123	2.60101198969148	42.5715583825534
C12orf66	ENSG00000174206	BC048403	8.22993723536343	9.37556380768224	8.74592946724548	7.15415104283937	105	115	116	91	8.37639538828263	44.8659700136302	10.9588882236889	189	3.51584479425374	46.1381190368015
SNRPA	ENSG00000077312	Snrpa	89.7455060427726	116.583097782483	86.4037514608907	101.337370266153	1145	1430	1146	1289	98.5174313880748	90.9813721035893	62.2163336720538	1073	39.6282380076776	91.2766924125397
SIX6	ENSG00000184302	Six6	0	0.0815266418059325	0	0	0	1	0	0	0.0203816604514831	11.5856428895956	17.7429618859725	306	4.48507631091317	49.7557928214448
MIR181C	ENSG00000207613	Mir181c	0	0	0	0.0786170444268063	0	0	0	1	0.0196542611067016	11.04611540209	0	0	0	0
SH2D4B	ENSG00000178217	Sh2d4b	1.41084638320516	0.244579925417798	0.527771605782055	0.314468177707225	18	3	7	4	0.62441652302806	26.1585642889596	0.289917677875367	5	0.177428199434129	22.1035892776011
HOXC12	ENSG00000123407	Hoxc12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPK11	ENSG00000185386	Mapk11	2.35141063867527	3.7502255230729	2.11108642312822	2.75159655493822	30	46	28	35	2.74107978495365	35.1544752385279	39.8346889400755	687	16.3123214332824	75.8064516129032
PUS10	ENSG00000162927	Pus10	17.3220583715745	15.8161685103509	16.3609197792437	15.3303236632272	221	194	217	195	16.2073675810991	55.2816901408451	39.1388865131746	675	9.28121567777439	63.1871876419809
SYT12	ENSG00000173227	Syt12	1.72436780169519	2.60885253778984	1.28173104261356	2.35851133280419	22	32	17	30	1.9933656787257	33.1894593366652	2.72522617202845	47	0.831622267936665	32.258064516129
MEOX1	ENSG00000005102	Meox1	4.78120163197304	11.6583097782484	3.76979718415753	5.58181015430325	61	143	50	71	6.44777968717055	42.1172194457065	0.231934142300294	4	0.105042636911365	19.2242162653339
CDK5R2	ENSG00000171450	Cdk5r2	0.0783803546225088	0	0.0753959436831507	0	1	0	1	0	0.0384440745764149	12.6817355747388	7.30592548245926	126	2.70189551866097	43.0088596092685
EXOC6	ENSG00000138190	Exoc6	13.3246602858265	22.990512989273	15.2299806239964	21.8555383506521	170	282	202	278	18.350173062437	57.9111767378464	12.0025918640402	207	4.39172772193202	49.3696047251249
LAMP1	ENSG00000185896	Lamp1	191.875108115902	166.640455851326	214.199876003831	179.718563559679	2448	2044	2841	2286	188.108500882684	96.0699681962744	193.085173464995	3330	85.5115914371103	97.1490231712858
HUNK	ENSG00000142149	Hunk	40.3658826305921	40.5187409775485	37.9995556163079	38.4437347247083	515	497	504	489	39.3319784872892	75.3180372557928	128.201597156487	2211	25.5942497816904	84.9954566106315
AADAC	ENSG00000114771	Aadac	0	0	0	0	0	0	0	0	0	0	0.0579835355750735	1	0.0448095329019115	15.1238073602908
THRB	ENSG00000151090	Thrb	5.87852659668816	1.22289962708899	4.97613228308794	2.04404315509696	75	15	66	26	3.53040041549051	36.9434348023626	3.42102859892933	59	0.52189604865436	28.7653339391186
POLR2K	ENSG00000147669	Polr2k	11.4435317748863	13.288842614367	11.3093915524726	12.1070248417282	146	163	150	154	12.0371976958635	49.9148114493412	3.13111092105397	54	5.05833751381901	51.8173557473876
NTM	ENSG00000182667	Ntm	11.9138139026213	13.5334225397848	9.57528484776013	21.0693679063841	152	166	127	268	14.0229722991376	52.6805997273966	2.89917677875367	50	0.521340906087695	28.759654702408
GLIPR1L2	ENSG00000180481	Glipr1l2	0	0	0	0	0	0	0	0	0	0	0.17395060672522	3	0.0913606127758508	18.5995002271695
CCDC28A	ENSG00000024862	Ccdc28a	5.17310340508558	3.91327880668476	3.92058907152383	5.0314908433156	66	48	52	64	4.50961553165244	38.7380736029078	1.85547313840235	32	0.66863896879364	30.6508405270332
ITSN2	ENSG00000198399	Itsn2	43.892998588605	40.7633209029663	49.0827593377311	39.7016074355372	560	500	651	505	43.3601715662099	77.2830531576556	36.1817261988458	624	3.70372875410439	46.8820990458882
PRR14	ENSG00000156858	Prr14	34.8792578070164	37.420728588923	38.0749515599911	33.4908609258195	445	459	505	426	35.9664497204375	73.3700590640618	52.8230009088919	911	22.0187581946194	81.7185370286233
RP11-1055B8.7	ENSG00000171282	KIAA1447	50.9472305046308	61.552614563479	43.8050432799105	51.3369300107045	650	755	581	653	51.9104545896812	81.2358019082235	338.855781900729	5844	158.789026195281	98.8130395274875
NUP155	ENSG00000113569	Nup155	29.5493936926858	40.4372143357425	36.5670326863281	32.5474563926978	377	496	485	414	34.7752742768635	72.6374375283962	238.022413535677	4105	32.5256099392835	88.7494320763289
RBFOX2	ENSG00000100320	Rbm9	301.450843878169	259.825407435507	294.194972251654	212.501871085657	3846	3187	3902	2703	266.993273662747	97.8248523398455	262.665416155083	4530	366.851139881401	99.6478873239437
ROMO1	ENSG00000125995	Romo1	196.969831166365	273.114250049874	200.100834535082	290.175510979342	2513	3350	2654	3691	240.090106682666	97.228532485234	9.62526690546219	166	15.2782014372416	74.4320763289414
FICD	ENSG00000198855	Ficd	7.13261227064831	4.32091201571442	5.50390388887	4.63840562118157	91	53	73	59	5.39895844910358	40.2771467514766	3.65296274122963	63	1.15563516014857	34.8080417991822
UBXN2B	ENSG00000215114	Ubxn2b	10.7381085832837	11.0876232856068	10.4046402282748	8.64787488694869	137	136	138	110	10.2195617460285	47.364834166288	28.2379818250608	487	5.96367092398327	54.7364834166288
KAT2B	ENSG00000114166	Kat2b	28.7655901464607	23.9688326909442	26.4639762327859	28.6952212157843	367	294	351	365	26.9734050714938	66.7594275329396	7.30592548245926	126	1.55181085014003	37.3693775556565
TCP11L1	ENSG00000176148	Tcp11l1	5.17310340508558	8.88640395684664	5.88088360728575	8.96234306465592	66	109	78	114	7.22568350846847	43.2133121308496	47.3145650292599	816	11.5542283343736	68.2246706042708
LAT	ENSG00000213658	Lat	2.50817134792028	1.14137298528306	3.54360935310808	1.65095793296293	32	14	47	21	2.21102790481859	33.7800999545661	1.39160485380176	24	1.12771868217323	34.6376646978646
MFSD1	ENSG00000118855	Mfsd1	37.2306684456917	38.3175216487883	40.7138095889014	36.0066063474773	475	470	540	458	38.0671515077147	74.6194911403907	77.8718882773236	1343	26.1490558352329	85.3191731031349
AGXT2	ENSG00000113492	Agxt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNPPD1	ENSG00000115649	1810031K17Rik	41.3064468860622	43.0460668735324	40.3368298704856	43.2393744347435	527	528	535	550	41.9821795162059	76.6640163562017	46.0969107821834	795	14.6478903025686	73.4666060881417
TPH2	ENSG00000139287	Tph2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM207A	ENSG00000160256	1810008A18Rik	25.9438973800504	27.2298983631815	24.8806614154397	22.2486235727862	331	334	330	283	25.0757701828645	65.0556565197637	37.5153475170725	647	15.4511315968173	74.6592457973648
SLC39A10	ENSG00000196950	Slc39a10	33.0765096506987	32.610656722373	36.4916367426449	33.1763927481122	422	400	484	422	33.8387989659572	71.9729668332576	231.818175229144	3998	42.7551042473523	92.1626533393912
RPL19	ENSG00000108298	Rpl19	314.383602390883	362.38592282737	336.190512883169	337.345737635426	4011	4445	4459	4291	337.576443934212	98.4950022716947	252.170396215994	4349	313.255150578875	99.5513402998637
KLHL40	ENSG00000157119	Kbtbd5	5.72176588744315	2.20121932876018	7.01182276253301	4.24532039904754	73	27	93	54	4.79503209444597	39.2492049068605	0.115967071150147	2	0.0472370961915059	15.339618355293
RMND5B	ENSG00000145916	Rmnd5b	12.8543781580915	12.8812094053373	12.515726651403	16.1951111519221	164	158	166	206	13.6116063416885	52.0956383462063	26.3825086866584	455	13.5573014833805	71.7230804179918
DCAF8	ENSG00000132716	Wdr42a	147.041545271827	141.367196891487	152.375202183647	144.969829923031	1876	1734	2021	1844	146.438443567498	94.6160835983644	171.631265302217	2960	43.7723196384129	92.384143571104
PARPBP	ENSG00000185480	4930547N16Rik	12.6976174488464	15.0009020922916	11.987955045621	14.7013873078128	162	184	159	187	13.5969654736429	52.0672421626533	26.034607473208	449	7.17602190551488	58.2632894139028
BHLHA15	ENSG00000180535	Bhlha15	0.862183900847597	0.163053283611865	0.753959436831507	0.157234088853613	11	2	10	2	0.484107677536145	24.6138119036801	1.56555546052698	27	0.448069679601311	27.5897319400273
PRSS21	ENSG00000007038	Prss21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINGO1	ENSG00000169783	Lingo1	10.5029675194162	8.47877074781698	8.82132541092863	5.89627833201047	134	104	117	75	8.42483550254307	44.9681962744207	4.75464991715602	82	1.31235161941927	35.8473421172194
COPA	ENSG00000122218	Copa	329.981292960762	285.343246320764	352.400640775046	267.455185139995	4210	3500	4674	3402	308.795091299142	98.2791912766924	451.633758594247	7789	51.5269547740156	93.9175374829623
NT5DC3	ENSG00000111696	Nt5dc3	25.1600938338253	20.9523469441247	24.8052654717566	22.0127724395058	321	257	329	280	23.2326196723031	63.2496592457974	14.3219332870431	247	2.3532588378316	41.5322580645161
BTBD3	ENSG00000132640	Btbd3	29.6277740473083	28.5343246320764	32.6464436148042	26.5725610162605	378	350	433	338	29.3452758276124	68.6676510676965	54.1566222271186	934	10.5960912203323	66.259654702408
CXCR3	ENSG00000186810	Cxcr3	0.0783803546225088	0	0.0753959436831507	0.0786170444268063	1	0	1	1	0.0580983356831164	14.6581099500227	0	0	0	0
SHROOM2	ENSG00000146950	Shroom2	21.4762171665674	20.9523469441247	24.3528898096577	17.452983862751	274	257	323	222	21.0586094457752	60.8416628805089	49.8078570589881	859	6.40862803126455	55.9972739663789
RPS19BP1	ENSG00000187051	Rps19bp1	30.7250990120235	30.7355439608366	27.9718951064489	35.6135211253432	392	377	371	453	31.261514801163	70.2010449795548	6.95802426900882	120	8.38316176989014	61.1256247160382
INSM2	ENSG00000168348	Insm2	0.313521418490035	0.0815266418059325	0.452375662098904	0.62893635541445	4	1	6	8	0.36909001945233	23.3189459336665	0.463868284600588	8	0.149586676749625	21.1381190368015
EDARADD	ENSG00000186197	Edaradd	0	0.163053283611865	0.0753959436831507	0	0	2	1	0	0.0596123068237539	15.2089959109496	4.29078163255544	74	1.78633706600976	38.7835074965925
GPR37	ENSG00000170775	Gpr37	0.783803546225089	3.5056455976551	0.452375662098904	2.43712837723099	10	43	6	31	1.79473829580252	32.6215356656065	1.91345667397742	33	0.597022363175482	29.7875965470241
FOXL2	ENSG00000183770	Foxl2	0	0.0815266418059325	0	0	0	1	0	0	0.0203816604514831	11.5856428895956	10.2051022612129	176	4.04964375444956	48.2110404361654
PTPLB	ENSG00000206527	Ptplb	12.3057156757339	11.0060966438009	13.8728536376997	12.7359611971426	157	135	184	162	12.4801567885943	50.5736029077692	11.1328388304141	192	3.08988033039525	44.621762835075
PDP2	ENSG00000172840	Pdp2	16.1463530522368	15.5715885849331	12.8927063698188	10.141598731058	206	191	171	129	13.6880616845117	52.2035438437074	9.62526690546219	166	2.75164862934883	43.2246706042708
RDH8	ENSG00000080511	Rdh8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS22	ENSG00000175110	Mrps22	19.2031868825147	21.3599801531543	20.0553210197181	24.5285178611636	245	262	266	312	21.2867514791377	61.1029077691958	22.9614800877291	396	5.73893528811025	53.992503407542
SPDYA	ENSG00000163806	Spdya	1.17570531933763	1.14137298528306	1.43252292997986	0.943404533121675	15	14	19	12	1.17325144193056	29.9920490686052	2.20337435185279	38	1.00244511003312	33.6778736937756
SCRIB	ENSG00000180900	Scrib	58.1582231299016	67.0964262062825	57.9040847486597	62.6577844081646	742	823	768	797	61.4541296232521	84.3196274420718	265.912494147287	4586	47.9380735798246	93.2757837346661
TMED10	ENSG00000170348	Tmed10	141.554920448251	142.263989951352	145.287983477431	139.938339079715	1806	1745	1927	1780	142.261308239187	94.3832348932304	130.926823328516	2258	36.6741802040661	90.4134484325307
TMEM19	ENSG00000139291	Tmem19	20.3788922018523	19.2402874662001	21.3370520623316	16.9812815961902	260	236	283	216	19.4843783316436	59.1890049977283	21.9757599829528	379	6.63118889045045	56.5538391640164
NEK11	ENSG00000114670	Nek11	0	0.0815266418059325	0	0	0	1	0	0	0.0203816604514831	11.5856428895956	0.17395060672522	3	0.0526803775666929	15.7542026351658
TICRR	ENSG00000140534	5730590G19Rik	13.246279931204	20.6262403769009	13.0434982571851	16.4309622852025	169	253	173	209	15.8367452126231	54.8955020445252	181.25653220768	3126	24.9940060959294	84.4729668332576
PLCB3	ENSG00000149782	Plcb3	35.8982024171091	29.4311176919416	39.2058907152383	34.1984143256607	458	361	520	435	34.6834062874874	72.5863243980009	85.8156326511087	1480	17.0607619584709	76.783280327124
NAV3	ENSG00000067798	Nav3	6.03528730593318	3.91327880668476	5.57929983255315	2.67297951051141	77	48	74	34	4.55021136392063	38.8346206269877	6.32020537768301	109	0.812156949072605	32.1047251249432
CELF1	ENSG00000149187	Celf1	99.3079093067187	114.626458379141	102.387691521719	111.400351952784	1267	1406	1358	1417	106.930602790091	91.8730122671513	302.500105095158	5217	72.1957291396558	96.3312130849614
TMEM8A	ENSG00000129925	Tmem8	1.56760709245018	1.46747955250679	1.20633509893041	1.72957497738974	20	18	16	22	1.49274918031928	31.4118582462517	5.39246880848183	93	1.50166215775044	37.0570195365743
ZBED4	ENSG00000100426	Zbed4	32.0575650406061	31.7953903043137	30.0829815295771	30.7392643708813	409	390	399	391	31.1688003113446	70.1272149023171	29.6295866788625	511	5.51350701132536	53.2314856883235
MBNL1	ENSG00000152601	mKIAA0428	43.8146182339824	47.3669788892468	44.6343986604252	48.3494823224859	559	581	592	615	46.0413695265351	78.7766924125397	41.052343187152	708	11.0623398510245	67.2592003634712
OLFM3	ENSG00000118733	Olfm3	0	0	0	0	0	0	0	0	0	0	0.811769498051028	14	0.197175005598987	22.6487960018174
GXYLT1	ENSG00000151233	Gxylt1	26.4141795077855	24.5395191835857	28.8012504869635	25.7863905719925	337	301	382	328	26.3853349375818	66.2312585188551	78.6836577753747	1357	12.0421882117194	69.1049522944116
PPFIBP1	ENSG00000110841	Ppfibp1	87.8643775318324	55.51964306984	108.87174267847	49.1356527667539	1121	681	1444	625	75.3478540117241	87.5738300772376	78.161805955199	1348	11.5470240737478	68.2019536574284
ABCD4	ENSG00000119688	Abcd4	7.75965510762838	6.03297149363901	8.59513757987918	8.49064079809508	99	74	114	108	7.71960124481041	43.934575193094	12.0605753996153	208	4.24668147873778	48.9039073148569
OR8K5	ENSG00000181752	Olfr1053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT2	ENSG00000169692	Agpat2	7.52451404376085	5.95144485183307	6.18246738201835	6.91829990955895	96	73	82	88	6.64418154679281	42.3898228078146	4.23279809698036	73	3.79623147711243	47.2910040890504
ATAD2B	ENSG00000119778	Atad2b	27.6682651817456	30.0018041845832	27.6703113317163	23.4278792391883	353	368	367	298	27.1920649843083	67.0036347114948	70.6239463304395	1218	8.11956154638302	60.4838709677419
PARP1	ENSG00000143799	Parp1	152.684930804647	170.716787941623	140.764226856442	166.117814873842	1948	2094	1867	2113	157.570940119138	95.0363471149477	622.801155611864	10741	162.738739381203	98.8698318945934
C14orf142	ENSG00000170270	AK010878	31.273761494381	34.4857694839095	25.7854127396375	31.4468177707225	399	423	342	400	30.7479403721626	69.7410268059973	45.6330424975828	787	9.65370054952037	63.9993184915947
STAU1	ENSG00000124214	Stau1	69.9936566779004	67.0148995644765	62.9556129754308	68.9471479623091	893	822	835	877	67.2278292950292	85.881417537483	101.123286042928	1744	33.2861376046504	89.0617900954112
KCNS3	ENSG00000170745	Kcns3	0.235141063867527	0.0815266418059325	0.0753959436831507	0.0786170444268063	3	1	1	1	0.117670173445854	18.042935029532	0.289917677875367	5	0.0947753114989758	18.7925942753294
NDUFA1	ENSG00000125356	Ndufa1	230.203101526308	313.714517669228	254.536705874317	365.569256584649	2937	3848	3376	4650	291.005895413625	98.1031349386642	11.5387235794396	199	23.4051188223927	83.1610631531122
TMEM158	ENSG00000249992	Tmem158	2.19464992943025	2.93495910501357	2.86504585995973	2.5157454216578	28	36	38	32	2.62760007901534	34.9273057701045	2.89917677875367	50	1.67292370383939	38.158791458428
KPNA1	ENSG00000114030	Kpna1	40.6794040490821	48.4268252327239	44.03123111096	48.2708652780591	519	594	584	614	45.3520814177063	78.4132212630623	143.799168226182	2480	22.9711131351728	82.7351203998183
RND2	ENSG00000108830	Rnd2	8.77859971772099	10.2723568675475	6.93642681884986	9.04096010908272	112	126	92	115	8.75708587830027	45.4679691049523	18.6127149195986	321	17.0446107322331	76.7492049068605
GUF1	ENSG00000151806	Guf1	13.9517031228066	13.4518958979789	15.1545846803133	13.0504293748498	178	165	201	166	13.9021532689872	52.4193548387097	60.1289263913512	1037	13.8132153437517	72.1149477510223
KIAA1377	ENSG00000110318	AK129341	2.90007312103283	4.64701858293815	3.39281746574178	4.9528737988888	37	57	45	63	3.97319574215039	37.6760563380282	14.4958838937684	250	3.97474195058086	47.8702862335302
MRTO4	ENSG00000053372	Mrto4	8.54345865385346	9.45709044948817	6.86103087516671	11.8711737084477	109	116	91	151	9.18318842173901	46.0699681962744	5.33448527290676	92	5.58584845330551	53.5040890504316
FAM45A	ENSG00000119979	Fam45a	8.62183900847597	6.44060470266867	8.82132541092863	10.0629816866312	110	79	117	128	8.48668770217612	45.0533848250795	16.1774064254455	279	6.82590988415422	57.0820081781009
SLC10A4	ENSG00000145248	Slc10a4	0.156760709245018	0.0815266418059325	0.0753959436831507	0.157234088853613	2	1	1	2	0.117729345896929	18.0770104497955	1.04370364035132	18	0.500577285540201	28.4018627896411
RNF187	ENSG00000168159	Rnf187	75.7154225653435	64.5691003102986	76.9038625568137	65.1735298298224	966	792	1020	829	70.5904788155696	86.6424352567015	171.225380553192	2953	88.3060240088664	97.3023625624716
FREM1	ENSG00000164946	qbrick	19.5167083010047	16.5499082866043	21.5632398933811	21.4624531285181	249	203	286	273	19.773077402377	59.5922308041799	59.20118982215	1021	5.7432275729676	54.0152203543844
NDUFC1	ENSG00000109390	Ndufc1	107.616226896705	143.649942862053	110.153473721083	152.831534365711	1373	1762	1461	1944	128.562794461388	93.6165379373012	3.53699567007948	61	8.54346780212435	61.4834166288051
MYCBPAP	ENSG00000136449	Mycbpap	5.64338553282064	6.35907806086274	3.24202557837548	6.44659764299811	72	78	43	82	5.42277170376424	40.3282598818719	4.05884749025514	70	1.17750144770964	34.9443434802363
ATP1A1	ENSG00000163399	Atp1a1	816.801675521165	775.318363574418	806.962785240761	746.86192205466	10421	9510	10703	9500	786.486186597751	99.5854157201272	366.050060085439	6313	100.342669979561	97.7737392094503
C10orf12	ENSG00000155640	AK145489	1.33246602858265	1.38595291070085	1.28173104261356	0.864787488694869	17	17	17	11	1.21623436764798	30.2305770104498	21.5698752339273	372	4.59422262703457	50.2044525215811
SLC39A13	ENSG00000165915	Slc39a13	42.1686307869098	29.5941709755535	38.7535150531394	29.4813916600524	538	363	514	375	34.9994271189138	72.6999091322126	26.5564592933836	458	11.486357825858	68.0599727396638
PIH1D2	ENSG00000150773	Pih1d2	1.09732496471512	1.54900619431272	1.28173104261356	1.02202157754848	14	19	17	13	1.23752094479747	30.3214447978192	1.7395060672522	30	1.38165692394932	36.2732848705134
GPR142	ENSG00000257008	Gpr142	0	0	0	0	0	0	0	0	0	0	0.115967071150147	2	0.103913146191888	19.1731031349387
TMEM104	ENSG00000109066	Tmem104	10.5813478740387	10.5984634347712	9.80147267880958	9.27681124236314	135	130	130	118	10.0645238074957	47.1547024079964	23.1934142300294	400	3.23028053343028	45.0590640617901
MRPS30	ENSG00000112996	Mrps30	21.0843153934549	19.9740272424535	20.4323007381338	26.1794757941265	269	245	271	333	21.9175297920422	61.8582462517038	28.0640312183356	484	17.6503340995821	77.4250340754203
SLC38A7	ENSG00000103042	Slc38a7	22.4167814220375	22.1752465712136	23.2973465980936	23.1920281059079	286	272	309	295	22.7703506743131	62.8123580190822	39.6607383333502	684	12.0220486005911	69.0708768741481
TMEM218	ENSG00000150433	Tmem218	10.5813478740387	7.74503097156359	8.97211729829493	8.8051089758023	135	95	119	112	9.02590127992488	45.8371194911404	5.27650173733168	91	5.17304091895263	52.2149023171286
NFE2L3	ENSG00000050344	Nfe2l3	1.48922673782767	3.83175216487883	1.35712698629671	3.69500108805989	19	47	18	47	2.59327674426578	34.8421172194457	1.79748960282728	31	0.655300620790113	30.5088596092685
ERCC4	ENSG00000175595	Ercc4	12.932758512714	12.8812094053373	14.7022090182144	10.3774498643384	165	158	195	132	12.723406700151	50.9257155838255	32.6447305287664	563	4.29366441256956	49.0572467060427
NRP1	ENSG00000099250	Nrp1	195.167083010047	220.937199294077	190.299361856272	197.092930378003	2490	2710	2524	2507	200.8741436346	96.4220808723308	40.1825901535259	693	3.99191239355513	47.955474784189
SLC30A1	ENSG00000170385	Slc30a1	15.2057887967667	15.734641868545	17.039483272392	13.9152168635447	194	193	226	177	15.4737827003121	54.4695592912313	26.7304099001089	461	5.11097703634969	51.9877328487051
